area_sqft,bedrooms,bathrooms,distance_city_km,age_years,location_score,price
1252.7,1,3,14.67,1.4,10,3143465.0
1501.4,5,1,6.49,27.9,10,3731932.0
2126.4,3,3,0.5,8.8,2,4138316.0
1704.9,4,2,0.62,3.4,10,4182292.0
1285.9,4,3,12.87,13.5,4,2668564.0
1820.4,4,1,9.44,11.0,3,3649071.0
1257.2,2,1,3.33,7.9,7,2782877.0
686.7,2,2,4.8,35.4,10,2237385.0
1047.2,4,3,1.71,20.8,8,2716981.0
745.2,5,2,7.87,2.5,8,2336281.0
1277.0,2,3,4.62,12.7,4,2963585.0
1406.4,2,3,5.93,1.4,10,3508874.0
1986.8,1,3,2.35,4.2,2,3985974.0
1514.4,1,2,2.81,36.1,6,3347495.0
1323.3,5,2,1.16,9.3,3,2717556.0
1690.3,2,1,14.79,33.4,8,3695204.0
626.1,2,2,14.65,2.7,3,1448849.0
1482.5,3,3,8.51,3.4,2,3020873.0
1669.8,5,3,13.71,6.5,9,3997887.0
882.5,5,3,5.47,6.8,9,2628057.0
1800.3,3,2,1.34,20.5,9,4180624.0
1518.5,3,1,7.14,13.7,3,3046960.0
1254.6,1,2,1.97,12.1,2,2326765.0
1621.5,5,1,2.9,13.8,4,3411996.0
2194.7,5,2,1.6,19.8,2,4170054.0
1463.7,3,3,2.75,33.5,8,3415278.0
1486.9,4,1,5.69,8.0,10,3596834.0
1239.2,4,2,0.59,24.4,1,2435131.0
1102.6,1,3,0.56,10.3,2,2149536.0
1690.6,4,1,5.76,19.2,6,3692748.0
1100.4,4,1,7.56,31.2,9,2801260.0
1425.0,4,3,4.01,0.5,10,3602374.0
1232.8,2,3,1.0,11.9,5,2639271.0
1567.6,1,2,2.82,68.2,5,3188831.0
1516.8,3,2,7.1,10.3,3,3204835.0
1763.1,4,3,5.79,30.0,8,4167089.0
1221.5,2,2,0.58,3.1,6,2912291.0
1305.5,4,3,17.39,13.9,10,3308156.0
1057.4,2,3,1.26,30.6,2,2259665.0
1244.5,1,2,1.24,8.5,5,2666329.0
1532.1,4,2,3.08,10.0,4,3235424.0
1664.9,2,1,1.98,1.3,10,3865707.0
1077.2,5,1,20.67,0.6,9,2932704.0
1704.4,5,2,0.5,9.5,4,3780741.0
1874.5,2,2,1.83,27.8,8,4154100.0
1544.7,4,2,2.41,40.2,1,3206363.0
2056.9,4,1,3.4,16.1,5,4308629.0
1129.2,1,2,0.5,26.3,9,2944414.0
964.4,1,1,0.5,19.9,3,2067540.0
777.4,3,1,1.49,18.1,6,1881416.0
1923.6,1,1,4.04,22.0,10,4211805.0
1629.0,4,1,7.3,10.6,6,3541049.0
1380.5,3,3,5.8,9.2,6,3133380.0
1498.0,1,2,4.19,2.6,4,3140281.0
1006.1,2,2,2.53,27.9,7,2411680.0
2256.0,5,3,10.23,0.7,3,4523381.0
1445.2,1,2,3.08,4.7,6,3177086.0
1438.3,1,1,1.78,11.0,10,3509789.0
1654.0,2,3,4.96,53.4,5,3452972.0
1568.4,4,1,5.89,23.1,3,2996020.0
1478.4,2,3,2.54,6.9,2,2680551.0
1123.3,1,1,0.5,18.8,1,2032133.0
1565.0,4,2,0.5,40.2,8,3650740.0
2058.7,3,2,9.34,11.6,1,3705160.0
1870.9,1,2,0.5,9.3,5,3890450.0
1957.6,2,3,4.48,12.1,5,4182931.0
1221.1,3,2,1.01,5.6,1,2531304.0
1053.6,5,3,1.3,35.7,9,2999718.0
1356.0,3,1,1.6,23.9,5,3093016.0
1419.5,2,2,0.5,18.3,9,3367820.0
1783.0,3,1,0.98,13.3,6,3807669.0
807.6,2,2,5.26,52.3,7,2144708.0
1935.3,1,1,3.45,5.3,7,4040698.0
1344.7,4,3,7.98,5.0,2,2697378.0
1250.6,5,2,0.5,4.2,5,3190237.0
1045.8,4,3,10.99,20.3,2,2185429.0
820.8,4,3,25.0,23.9,4,2109862.0
1688.1,4,1,0.5,13.6,3,3264110.0
1425.7,2,2,17.15,15.8,6,2997553.0
948.5,2,3,1.35,6.4,5,2342519.0
946.7,5,1,5.9,0.6,1,1948752.0
1282.5,2,1,1.73,4.4,2,2301267.0
1984.2,2,1,3.69,13.2,7,4190424.0
1309.1,2,2,3.57,25.1,9,3501862.0
873.9,2,2,2.24,22.5,1,1755087.0
1314.0,1,1,6.32,3.0,4,2754707.0
1304.5,5,2,4.58,0.8,3,2731842.0
500.0,2,1,3.55,28.5,5,1379082.0
1381.0,5,2,20.33,1.2,5,3044305.0
1319.2,3,2,14.07,7.5,10,3442020.0
1643.7,1,1,15.55,1.5,10,3898871.0
2047.1,2,1,10.66,12.5,2,3876447.0
1794.3,1,2,1.47,6.8,5,3740801.0
1305.9,1,1,2.15,3.4,4,2516119.0
1012.7,3,1,1.31,13.6,1,1810607.0
2300.7,5,1,21.41,6.8,1,4306355.0
1420.7,1,1,0.83,2.7,1,2792777.0
1404.9,4,2,2.28,18.1,8,3565591.0
1391.6,3,3,1.11,27.2,3,2830607.0
1469.3,4,2,1.26,4.8,9,3468886.0
1349.5,3,1,1.42,3.1,10,3554292.0
1199.2,4,1,5.1,1.2,2,2345888.0
1208.6,4,2,0.5,11.3,9,3008393.0
1388.5,1,1,4.25,26.7,9,3198605.0
1209.8,1,2,8.55,4.3,4,2450694.0
1150.5,3,3,7.27,9.3,4,2691433.0
1437.3,5,1,0.82,2.6,4,3271858.0
1310.8,1,3,12.31,7.8,1,2346247.0
1926.4,1,3,7.35,0.2,5,4107652.0
500.0,2,1,0.5,36.2,6,1512186.0
1782.0,1,1,6.69,16.9,4,3632274.0
1836.1,5,2,6.69,6.1,8,4349646.0
674.3,2,2,3.43,32.0,3,1484550.0
1280.1,4,1,0.5,3.0,9,3369701.0
1270.0,4,2,4.34,1.2,7,3015232.0
907.4,2,3,7.26,42.9,8,2481772.0
1127.8,2,3,1.58,5.5,7,2802298.0
1011.3,2,1,5.5,41.2,9,2708804.0
2013.3,3,2,2.18,15.2,2,4104138.0
1727.5,5,1,4.26,58.7,4,3625027.0
1845.0,5,3,2.43,21.0,2,3720759.0
1652.6,4,1,1.81,1.7,8,3836430.0
1004.8,4,1,9.69,28.7,2,1672296.0
1216.4,4,1,7.01,2.4,8,2911304.0
1571.3,1,1,2.12,17.7,6,3470754.0
972.3,4,3,2.85,10.4,7,2688048.0
1649.5,2,1,5.88,18.5,6,3408152.0
1315.9,4,1,8.33,21.7,9,3253270.0
1268.8,2,2,5.77,24.4,4,2637138.0
1648.8,3,1,3.89,27.0,1,3182961.0
1555.5,1,2,15.44,28.2,9,3788127.0
1273.7,1,1,7.44,8.0,10,3220058.0
1805.8,5,2,0.61,33.0,8,4116622.0
1021.6,3,1,4.08,19.1,1,1969070.0
1615.6,2,2,2.63,27.4,10,4025973.0
1607.6,3,1,7.92,67.9,6,3221807.0
1291.7,1,1,0.5,1.9,10,3204623.0
1514.1,2,2,2.64,6.9,4,3244736.0
962.1,3,1,1.92,24.6,2,2143344.0
1723.4,1,1,0.76,1.4,3,3489635.0
1335.3,2,1,2.38,11.7,9,3178618.0
1217.0,2,1,5.59,29.3,5,2681787.0
1767.2,1,3,2.24,0.3,7,3939627.0
1153.5,2,1,4.34,42.1,2,2272378.0
907.0,1,3,4.49,57.3,8,2319999.0
855.2,4,3,4.42,5.8,3,1992243.0
1612.1,4,1,3.77,21.8,1,2977939.0
951.8,2,2,0.62,2.0,8,2859483.0
2014.2,2,2,1.23,22.2,9,4539495.0
671.3,1,1,8.05,9.9,8,1930224.0
1993.8,2,3,3.49,29.5,1,3722089.0
1473.9,5,2,6.12,3.6,7,3557283.0
1366.2,4,1,4.22,16.8,7,3029021.0
1209.3,2,1,0.5,23.1,4,2400138.0
1539.7,2,3,7.95,3.4,8,3547204.0
1386.8,3,2,0.5,25.6,5,3342753.0
1786.2,2,1,14.34,47.5,4,3624200.0
1440.0,5,2,1.21,14.4,5,3175064.0
1452.6,4,1,3.59,23.0,2,2952514.0
1272.7,3,1,0.5,11.4,4,2706588.0
1380.1,1,1,11.27,13.7,10,3348477.0
1507.7,1,3,19.55,0.2,8,3462843.0
801.4,4,3,0.79,11.1,7,2420438.0
928.1,1,3,1.75,12.9,8,2276568.0
1660.1,5,2,0.5,16.6,7,3717099.0
1459.8,2,3,7.73,2.8,7,3310220.0
1335.6,4,3,1.87,4.1,7,3127053.0
1406.5,3,2,4.44,21.2,2,2656387.0
1521.7,2,2,0.5,2.8,3,3173969.0
1211.1,1,2,6.28,8.1,1,2146201.0
1127.6,1,2,3.77,4.3,2,2496671.0
1468.5,3,3,6.45,11.8,10,3584691.0
1057.6,5,3,7.79,65.0,6,2532768.0
1542.9,3,2,0.5,28.7,2,3139182.0
804.1,4,3,4.31,4.7,1,1535536.0
1760.2,3,1,5.25,6.9,8,4001173.0
1565.4,1,3,3.64,37.6,9,3681526.0
1489.6,5,1,1.01,34.3,7,3446442.0
1743.9,5,2,7.94,2.6,3,3602396.0
1982.9,3,2,25.0,26.5,1,3688339.0
1755.0,4,3,17.41,5.3,4,3795135.0
755.7,1,2,7.51,11.8,10,2532645.0
952.1,2,3,2.71,0.1,3,1972775.0
1181.3,5,3,2.06,80.0,3,2407633.0
1409.1,3,3,0.5,21.5,2,2918669.0
1581.2,4,3,2.69,4.2,10,3698308.0
1146.0,4,1,0.85,17.3,3,2568131.0
1465.4,1,1,1.47,5.2,5,3120794.0
1135.6,5,2,11.12,1.4,4,2591791.0
1186.0,1,1,17.29,8.3,1,2083954.0
907.7,2,2,14.84,14.3,1,1731545.0
1076.9,2,2,1.07,1.4,1,2199559.0
926.9,2,3,11.56,11.0,10,2622469.0
1058.4,4,3,0.76,10.8,9,2791751.0
1768.8,5,3,3.54,14.9,9,4235790.0
1067.7,1,3,5.16,4.2,9,2990226.0
2321.3,1,3,3.1,0.3,10,5172217.0
1572.7,2,3,15.17,5.9,4,3228192.0
1464.7,5,1,2.03,7.6,4,3368056.0
1099.6,5,2,3.75,15.1,10,2973128.0
1645.1,3,2,0.5,39.9,7,3830718.0
1198.5,5,3,9.56,3.4,3,2548210.0
1442.7,5,1,2.67,17.4,10,3788371.0
2296.0,1,3,6.03,1.5,3,4529774.0
1366.4,5,1,5.73,3.2,4,2911786.0
1802.2,5,1,5.64,10.7,6,3885740.0
1153.9,1,2,3.54,18.5,1,2286437.0
1387.8,5,2,1.63,29.3,3,2747184.0
2019.8,1,1,4.91,20.4,5,3981501.0
1180.6,3,2,16.32,0.2,4,2593059.0
2034.4,4,1,8.98,17.3,8,4401119.0
1647.7,1,1,0.58,26.1,9,3813445.0
1203.1,1,1,0.5,11.2,8,2682960.0
1621.3,5,2,3.46,50.5,9,3770578.0
1740.4,1,3,7.48,0.1,8,3955926.0
1617.6,2,2,1.88,25.6,10,3787343.0
850.4,2,3,6.04,6.1,1,1535024.0
1145.5,3,2,13.44,15.8,7,2845195.0
1313.4,1,2,3.07,17.7,9,3245420.0
1373.9,5,3,1.4,5.5,1,2703383.0
1617.2,5,1,12.49,80.0,10,3835525.0
1462.2,4,3,3.2,1.6,1,2792231.0
932.6,3,1,2.62,2.6,10,2650177.0
1533.1,5,1,2.18,33.4,2,3111140.0
1613.7,4,2,2.75,1.9,5,3426064.0
1595.9,5,2,5.6,7.2,8,3854890.0
1778.3,4,2,2.84,19.8,8,4174015.0
1691.9,2,2,1.96,23.5,10,4043678.0
1560.7,2,2,6.81,46.4,4,3199981.0
1375.4,5,3,1.13,23.4,7,3187912.0
818.7,3,3,1.13,27.9,7,2428248.0
1550.4,1,3,5.96,44.7,9,3569583.0
1472.7,3,3,10.08,12.1,9,3429804.0
1495.1,3,2,1.38,6.3,3,3123992.0
953.1,1,3,1.06,21.5,8,2605917.0
1021.6,2,3,5.55,2.7,5,2429453.0
1768.6,2,1,4.85,1.1,5,3521080.0
1386.2,1,2,2.96,23.1,8,3310662.0
1638.5,4,3,0.5,45.1,6,3688418.0
1409.9,3,3,0.5,8.8,10,3703142.0
1410.4,5,3,7.51,2.6,10,3540919.0
1728.4,2,2,3.01,10.3,1,3391001.0
1219.4,5,3,9.76,7.5,4,2755281.0
1433.6,1,1,4.28,7.0,9,3505046.0
1238.2,5,2,4.82,14.8,5,2666087.0
1247.9,5,1,13.61,2.9,4,2533757.0
1291.8,3,2,0.9,7.2,10,3354310.0
1477.7,1,3,3.92,30.5,1,2943972.0
1232.4,5,2,0.5,19.6,9,3511052.0
1839.5,2,2,2.22,0.9,8,4013266.0
1086.9,1,2,0.8,10.8,3,2299464.0
1334.6,2,1,1.04,1.4,9,3311381.0
1246.1,4,2,13.65,47.4,1,2451231.0
1906.4,5,3,4.72,4.2,4,4118137.0
1468.8,1,2,11.14,40.5,5,2876780.0
1761.1,2,2,2.93,26.9,4,3583361.0
880.1,5,3,4.55,12.0,4,1915797.0
1493.5,3,3,0.5,6.1,9,3803830.0
1711.4,2,1,3.17,29.3,5,3494034.0
1428.8,2,3,4.15,2.5,1,2610855.0
1772.9,4,3,0.5,3.0,7,4118259.0
1218.9,3,3,7.79,3.8,6,2794718.0
1893.3,4,2,1.75,13.7,9,4542161.0
2204.6,3,1,3.01,5.7,4,4301049.0
1273.0,2,3,3.84,67.9,10,3477132.0
1244.1,4,3,24.27,3.3,6,2969205.0
1908.7,5,3,0.52,24.6,10,4765461.0
1952.9,3,2,4.05,1.5,7,4127675.0
1217.0,2,2,3.78,6.5,4,2823479.0
1252.9,1,1,0.5,4.2,9,2970420.0
1301.4,3,1,5.02,56.5,1,2401773.0
929.4,3,2,1.69,0.4,1,2064706.0
1078.5,5,3,0.55,19.2,3,2552831.0
1048.6,3,3,0.98,4.3,9,2742462.0
1131.3,3,1,8.68,25.0,5,2626352.0
1387.9,5,3,0.55,5.6,1,2925946.0
1482.0,5,2,3.15,3.1,5,3273557.0
1942.7,4,1,1.09,17.7,6,4001393.0
1050.6,2,2,0.89,4.5,4,2419791.0
1744.5,2,2,1.15,10.0,7,3852577.0
1325.1,4,3,3.39,2.1,3,2867590.0
1382.7,2,2,1.36,19.3,5,2833942.0
1636.2,3,2,0.51,7.8,6,3605822.0
1007.0,4,3,8.08,2.3,7,2650215.0
1533.8,4,2,3.88,20.3,10,4016618.0
1458.3,2,3,0.85,1.6,2,2936256.0
1572.4,1,2,3.19,12.8,5,3467114.0
1501.2,2,3,0.5,14.0,7,3580497.0
2259.4,1,3,4.34,40.0,7,4726393.0
1176.8,4,1,2.08,2.5,3,2411303.0
1214.2,1,2,0.55,15.9,8,2858787.0
1181.9,3,2,1.01,7.2,1,2445876.0
1205.6,5,1,2.12,7.7,4,2649362.0
1176.9,1,3,8.21,10.5,3,2318843.0
1816.2,5,3,0.95,4.0,4,3892411.0
1897.2,3,1,0.58,9.3,9,4336652.0
1200.2,5,1,3.63,17.4,8,3135699.0
1108.7,3,3,4.09,9.2,4,2426323.0
1565.0,5,3,0.5,0.7,8,3938031.0
1206.7,5,1,1.67,4.5,1,2510488.0
1621.5,2,2,1.52,6.5,8,3534517.0
1471.0,1,3,1.03,6.6,10,3682805.0
869.5,5,1,1.9,1.3,2,1619623.0
1941.6,4,2,0.5,9.0,6,4142427.0
2028.6,2,2,5.27,17.7,6,4275618.0
1185.5,1,2,22.32,0.7,3,2327805.0
1264.3,2,2,5.03,20.8,5,2540814.0
1500.1,1,1,2.24,46.6,2,2699402.0
1517.1,3,3,5.51,0.1,8,3265053.0
1630.5,5,2,4.24,3.2,8,3685549.0
2103.6,4,2,9.38,11.8,5,4401417.0
1338.1,2,1,4.86,3.7,7,2986088.0
1120.6,2,2,5.03,21.7,8,2783656.0
917.2,2,1,1.25,5.6,4,2082196.0
1144.2,2,1,2.69,5.2,2,2283893.0
1388.4,5,3,2.11,0.0,5,3333790.0
2028.1,1,2,0.5,4.7,7,4341226.0
1218.8,5,3,1.88,3.7,4,2925317.0
1478.3,3,1,3.33,6.3,4,2798227.0
1394.3,5,2,4.58,2.4,4,3192002.0
1815.9,5,1,13.63,13.5,9,4006624.0
2284.4,3,1,1.37,4.1,9,4906623.0
1214.2,5,1,0.83,26.7,10,3192760.0
1228.7,1,2,10.18,5.0,8,3025842.0
1765.5,4,1,14.22,3.6,8,3838472.0
1638.7,3,1,3.35,0.9,7,3581668.0
2046.3,2,2,0.61,20.2,1,3765131.0
1604.4,1,3,3.32,10.6,8,3687928.0
1274.2,4,1,0.58,1.8,4,2928277.0
1606.7,1,3,10.74,3.8,1,3184369.0
1788.0,1,3,6.16,80.0,1,3532371.0
1687.2,2,3,1.38,24.6,3,3498387.0
1577.5,4,3,10.89,6.5,3,3282178.0
1773.3,1,3,5.08,11.7,10,3973554.0
1809.3,2,3,15.32,8.1,1,3593561.0
1883.8,3,2,19.68,0.6,8,4159187.0
1627.0,2,2,0.5,22.6,4,3362525.0
1341.5,5,3,0.64,18.9,4,3098803.0
1451.3,2,2,3.96,7.9,6,3130541.0
1822.3,2,2,15.6,28.1,9,3767349.0
1114.1,2,3,25.0,11.5,9,2869688.0
1529.0,1,3,4.19,1.0,8,3683346.0
1262.3,4,1,0.95,4.5,1,2598411.0
1410.1,2,2,0.89,9.3,10,3547916.0
1847.5,2,3,7.22,1.6,10,4293682.0
1466.9,5,2,4.48,12.7,2,3018745.0
1416.3,5,2,3.98,1.9,3,3032628.0
924.1,3,2,3.13,3.4,5,2221815.0
1661.2,3,1,6.46,33.7,5,3452234.0
1625.9,5,3,9.76,80.0,10,4104698.0
2157.1,4,2,1.8,12.0,8,4833265.0
1292.3,3,3,1.25,14.5,2,2692710.0
1476.7,4,2,5.55,24.0,2,3025697.0
1487.3,5,3,12.31,17.9,8,3629476.0
1952.1,3,3,2.14,3.0,1,3885040.0
1366.6,2,3,1.59,8.0,9,3307478.0
1497.7,5,2,1.28,11.5,2,3049839.0
1612.8,3,1,1.47,6.7,5,3363108.0
1465.3,4,3,0.72,2.9,3,3248379.0
1243.7,4,1,4.54,20.0,5,2863177.0
1467.9,3,3,1.65,3.3,8,3387063.0
1775.8,4,1,4.77,4.5,8,4067677.0
1040.7,3,3,0.5,5.1,6,2787559.0
1446.5,3,1,0.61,2.6,9,3523653.0
1155.0,4,3,3.84,28.4,7,2902880.0
1818.3,1,3,3.58,14.1,2,3582227.0
866.9,2,1,1.58,27.0,1,1527562.0
1204.4,5,3,8.78,10.2,8,3087069.0
1532.0,2,2,1.04,11.0,1,3104460.0
1947.9,5,3,2.24,14.4,8,4397389.0
1377.0,5,3,4.05,7.0,9,3612918.0
1205.7,2,2,10.09,10.3,1,2266740.0
2058.4,3,2,2.71,11.9,7,4366258.0
893.2,4,2,2.54,46.0,5,2165035.0
630.4,1,1,4.33,32.2,8,1732587.0
1554.0,1,2,1.9,2.1,4,3099153.0
1224.3,1,1,6.18,0.6,2,2314188.0
1042.6,2,2,1.43,17.1,7,2601039.0
1647.9,2,1,8.66,0.8,7,3564328.0
1485.3,3,2,1.59,0.9,8,3508537.0
1202.6,1,2,24.6,2.6,9,2919071.0
951.9,3,3,1.9,6.5,6,2485444.0
1705.4,1,2,10.55,8.6,3,3160265.0
1627.6,2,3,2.53,11.0,5,3455437.0
1365.3,4,2,1.41,73.0,3,2600292.0
2046.3,4,2,1.28,7.3,10,4755660.0
1025.5,4,3,9.49,4.2,9,2812868.0
866.1,4,3,1.85,12.8,5,2284119.0
1157.8,5,1,2.07,3.6,7,2920994.0
1384.0,1,3,1.1,42.3,10,3511827.0
1485.2,4,1,16.26,4.5,7,3349816.0
1315.6,5,2,1.4,69.0,7,3076569.0
1523.2,5,3,1.42,8.1,10,3775058.0
962.0,5,3,14.4,25.1,4,2195747.0
1905.3,3,2,11.56,15.7,4,3731988.0
1371.2,3,2,1.43,40.7,3,2826788.0
1791.1,5,2,10.0,14.7,4,3658310.0
1520.0,4,2,1.44,13.1,9,3777088.0
1559.9,1,3,0.5,15.9,5,3370257.0
1599.4,2,2,8.58,23.2,6,3469256.0
1556.7,3,2,7.38,34.4,4,3251336.0
1625.0,4,3,1.75,4.7,1,3212172.0
1865.2,4,1,0.5,3.4,7,4159801.0
1468.8,2,3,1.16,0.5,7,3482273.0
1648.2,2,1,7.37,6.9,6,3789377.0
1368.6,4,2,16.73,28.1,4,2748572.0
1904.0,2,3,1.5,1.1,10,4471032.0
1163.3,4,2,8.53,11.6,8,2771228.0
2030.3,2,3,1.29,17.8,8,4495919.0
1385.9,2,1,5.69,27.2,1,2482132.0
899.2,4,3,0.5,13.1,9,2659132.0
1444.8,5,2,4.4,3.1,8,3529437.0
1161.6,4,3,1.57,50.1,2,2380516.0
1694.2,1,2,13.01,1.5,9,3600387.0
1171.6,2,3,1.71,22.0,4,2748703.0
1243.8,3,1,2.54,1.4,10,3332121.0
738.7,2,3,9.18,2.3,6,1906886.0
1241.7,1,3,2.88,34.3,2,2335143.0
551.6,3,3,1.36,21.0,10,2066419.0
845.6,3,3,3.97,6.8,4,2061122.0
1666.1,4,1,9.16,15.3,2,3329014.0
1675.0,5,2,2.84,9.2,9,4131815.0
1548.9,4,3,0.71,1.0,9,3975587.0
1061.6,3,3,2.42,19.2,5,2295223.0
1383.3,3,3,15.45,21.6,3,2769440.0
1398.7,5,1,0.5,32.1,3,3104055.0
994.6,2,2,2.63,11.7,1,1838121.0
1926.2,5,2,5.22,16.8,8,4498649.0
1707.1,4,3,0.5,8.6,3,3810281.0
1322.7,2,3,2.12,5.8,4,3003652.0
1409.4,4,2,14.12,8.0,2,2873836.0
1472.9,5,3,0.5,36.4,8,3579556.0
685.4,2,3,6.97,2.7,3,1604761.0
1313.5,5,3,9.21,4.3,2,2568226.0
1161.3,1,1,1.62,14.0,1,2092003.0
1049.4,3,1,1.21,1.9,10,2823918.0
1301.6,2,2,12.31,33.4,2,2494971.0
2029.2,3,1,7.22,0.7,2,3828219.0
1624.3,1,1,0.6,21.1,4,3341519.0
1200.1,2,2,1.19,7.0,1,2459969.0
1600.4,3,1,4.86,0.8,1,2948569.0
1889.8,3,2,2.72,27.8,6,4052306.0
1723.6,2,3,3.51,15.3,5,3588844.0
1420.9,3,2,15.14,0.1,1,2708366.0
1173.6,3,2,2.73,4.7,6,2855252.0
1644.4,2,2,10.67,6.5,8,3795187.0
1537.7,3,3,5.41,5.8,5,3419897.0
1713.3,3,3,0.65,10.3,3,3601245.0
1622.3,4,3,6.82,11.2,3,3167842.0
1767.3,4,2,3.67,7.6,2,3379873.0
1212.7,1,2,1.28,6.0,9,2952323.0
1861.1,4,2,1.71,10.5,9,4380556.0
1469.2,4,2,4.07,0.5,7,3271496.0
2126.3,1,2,4.6,15.5,1,3950870.0
1158.8,3,2,17.24,14.0,1,2221574.0
2007.6,3,2,9.65,4.9,4,3798573.0
1469.3,4,1,1.15,3.0,2,2859616.0
1172.0,1,3,7.44,1.1,3,2525558.0
1230.6,3,1,0.5,13.3,2,2608581.0
1287.9,5,3,0.7,12.6,1,2589320.0
1548.5,2,2,1.11,11.4,3,3034413.0
1583.0,2,1,4.55,63.6,7,3131202.0
1199.2,2,2,1.08,11.4,10,3337458.0
1391.5,4,1,2.27,19.2,9,3440415.0
2149.8,2,1,1.39,1.8,10,5066230.0
2004.6,2,2,2.06,5.3,9,4481891.0
1552.7,5,1,14.28,4.8,8,3639420.0
1413.3,3,1,25.0,12.9,6,3149969.0
1442.0,5,3,5.79,6.0,1,3090146.0
1614.7,4,2,4.25,15.4,8,3818739.0
1042.0,2,2,6.16,17.6,8,2616710.0
1309.9,3,1,7.38,0.5,9,3213008.0
816.0,2,2,6.72,15.3,10,2262313.0
1539.7,2,3,0.5,1.9,6,3434121.0
1626.5,4,3,1.86,9.4,3,3414621.0
1230.9,2,2,2.1,19.5,6,2990124.0
1950.9,1,2,2.3,18.2,8,4201420.0
971.0,3,3,2.11,5.3,7,2670786.0
887.5,3,2,7.73,4.8,8,2376863.0
1478.6,1,1,6.88,8.7,3,3026299.0
1766.5,4,2,0.5,3.1,8,4202787.0
1989.4,2,1,1.76,55.2,5,4101932.0
1239.4,2,3,4.89,6.3,7,3059390.0
1777.5,3,2,0.64,38.5,4,3788692.0
1386.5,4,3,0.5,35.8,3,3111070.0
1339.6,4,2,8.81,6.8,6,3311865.0
1709.3,4,1,3.01,4.4,9,4207075.0
1628.3,2,2,9.68,22.1,4,3338319.0
848.3,4,3,8.67,3.9,9,2428009.0
1916.8,1,1,11.19,11.0,3,3680886.0
1883.0,5,2,0.5,1.8,6,3966875.0
1181.1,4,3,1.03,7.3,5,2909121.0
1538.5,5,3,1.76,1.2,9,3719863.0
1572.9,2,2,0.73,5.0,6,3626972.0
1491.2,4,3,3.32,16.4,2,3279328.0
1207.4,3,1,8.02,71.2,4,2311803.0
1164.9,2,2,15.1,4.4,5,2528824.0
1391.1,1,1,11.02,9.6,9,3105451.0
1810.5,1,3,3.06,8.9,1,3196708.0
1590.3,5,3,5.06,3.1,9,3877946.0
1270.3,5,3,1.31,14.1,10,3525511.0
1670.1,3,1,2.58,19.3,1,3256970.0
500.0,3,3,10.25,2.4,1,1100400.0
1802.1,1,2,0.5,21.2,4,3469213.0
791.1,4,2,3.8,18.1,6,2112931.0
1273.1,1,3,10.31,3.3,2,2293059.0
1008.1,1,2,0.65,15.7,1,1799458.0
946.9,3,1,20.24,7.5,4,1922370.0
1806.3,5,1,0.5,17.1,8,4312396.0
1236.3,3,3,10.86,10.3,6,2910036.0
1521.3,3,2,2.18,0.7,5,3361665.0
1383.6,3,2,0.71,23.2,1,2621840.0
1567.0,1,3,0.86,12.2,3,3142297.0
1426.9,4,1,6.04,19.4,7,3108666.0
951.0,1,3,10.23,2.0,10,2777896.0
1748.7,2,2,5.12,19.2,3,3709600.0
1227.2,3,2,13.21,8.0,5,2761896.0
855.2,3,3,9.24,24.1,6,2238676.0
1250.2,2,1,0.5,13.7,9,3125429.0
1925.3,3,1,5.53,6.6,3,3590627.0
1697.6,3,3,1.82,3.4,6,3668173.0
1278.0,3,2,3.03,25.4,2,2515410.0
1277.8,2,1,0.5,12.3,9,3149623.0
1287.4,1,3,1.66,65.7,9,3066058.0
2126.9,3,2,5.01,7.0,7,4553083.0
1533.7,4,1,1.23,17.4,9,3614592.0
1550.5,2,1,5.21,14.6,4,3408894.0
1760.6,5,3,12.82,15.2,10,4059389.0
1483.6,2,2,0.5,20.0,1,2978547.0
1309.3,1,1,7.7,2.2,1,2362861.0
1331.3,2,3,5.13,12.0,2,2703718.0
1374.9,5,1,0.5,10.7,10,3658729.0
1387.0,4,2,7.81,6.3,3,2897312.0
1654.7,5,1,1.27,8.6,2,3222866.0
1418.2,2,2,1.55,11.0,4,2963666.0
1656.4,5,1,0.5,5.8,8,3950560.0
1371.7,2,1,3.82,5.2,3,2776285.0
1427.5,4,3,3.45,20.1,4,2978089.0
700.6,4,1,2.13,1.0,2,1741328.0
1720.7,1,2,0.92,5.6,1,2957032.0
1521.3,4,3,9.1,15.9,8,3555436.0
1749.3,3,2,10.45,3.5,7,3722680.0
500.0,5,2,3.89,12.7,10,2006354.0
2130.9,5,3,1.4,5.4,2,4408678.0
1351.1,2,2,0.51,27.8,8,3085323.0
1787.9,4,1,10.15,6.5,10,4463172.0
1036.0,1,3,0.5,3.9,3,2279863.0
1614.5,1,1,0.5,11.3,7,3623932.0
1031.3,1,1,3.17,2.2,1,1765297.0
1181.7,3,2,6.57,24.0,3,2446239.0
2069.9,4,2,3.06,17.1,9,4797885.0
1333.3,1,1,0.5,22.1,4,2814239.0
1476.1,3,3,5.86,7.6,1,2879134.0
1704.5,5,1,5.14,27.0,6,3720590.0
1573.5,2,1,5.72,10.2,1,2755358.0
1452.6,4,2,1.19,1.5,10,3549997.0
1527.7,4,2,7.94,3.8,1,3094242.0
2241.2,5,1,3.26,18.6,2,4470700.0
1379.8,4,1,3.84,34.0,3,2956865.0
1470.4,4,2,3.95,1.5,2,2880234.0
1767.7,4,1,1.69,30.0,8,4002691.0
